"id","profileName","text","date","title","rating","images","helpful","Colour Name","Pattern Name"
"R108O7D3MS7W2H","Daniel Gomes Silva","Top","Reviewed in Brazil 🇧🇷 on 3 December 2022","Vale apena o investimento, para quem deseja adquirir um produto de qualidade.",5,"",0,"black","Single"
"RQD6ASQ5PYTVZ","Michi","Suena muy bien, su respuesta en cuanto a su dimensión es ideal. La resistencia al agua la desconozco. Y respecto a la carga, hice recarga al móvil sin problema mientras a la vez oía la música que me apetecía. Tiene la durabilidad descrita","Reviewed in Spain 🇪🇸 on 4 June 2022","Ideal como acompañante musical",5,"",0,"black","Single"
"R295VS2P0GOCRM","Amazon Customer","No problems setting up and it gives excellent sound quality.","Reviewed in the United Kingdom 🇬🇧 on 7 September 2022","An excellent product",5,"",0,"black","Single"
"R4U8QX67KHCCA","Frederico Ribeiro","Excelente","Reviewed in Brazil 🇧🇷 on 1 December 2022","Excelente",5,"",0,"black","Single"
"R2R7PZGO304VV6","Luciano Cicogna","Ottimo suono, prodotto compatto, manca una maniglia.","Reviewed in Italy 🇮🇹 on 18 June 2022","Ottimo prodotto.",4,"",0,"black","Single"
"R6U08MIRECPG0","MARCELO LUIZ REZENDE","O volume do som é muito Bom , vale a pena","Reviewed in Brazil 🇧🇷 on 6 November 2022","Jbl e top demais",5,"",1,"black","Single"
"R3P9LZ1YJBTKKX","Michele Marziliano","Ho acquistato questo fantastico speaker bluetooth da poco più di una settimana e mi ritengo più che soddisfatto. Lo utilizzo prevalentemente per ascoltare musica mentre mi alleno a casa, ma la qualità del suono è ottima e i bassi sono potentissimi. Ve ne renderete conto già dall'accensione sembra quasi di essere in un cinema con dolby. Per quanto riguarda la batteria per ora l'ho utilizzata per circa 8 ore piene ed è ancora quasi completamente carica. Mi ritengo più che soddisfatto soprattutto per il rapporto qualità prezzo soprattutto in confronto ad altri prodotti di altre marche nella stessa fascia di prezzo.","Reviewed in Italy 🇮🇹 on 17 May 2021","Ottimo acquisto",5,"",1,"black","Single"
"R1V5UIXAJMPEBA","Vandemo"," Very good bass sound quality but on higher price..quality of the material is strong.Base stand rubber strip grip is not good it falls off even after using glue. I sincerely request the JBL company to give a firm single soild rubber pad for the base stand. Thank you","Reviewed in India 🇮🇳 on 1 March 2022","Good sound quality, quick bluetooth connection",4,"https://m.media-amazon.com/images/I/71NTanVTLCL.jpg
https://m.media-amazon.com/images/I/810Jbo6K-jL.jpg
https://m.media-amazon.com/images/I/81BO5-COGzL.jpg","3","black","Single"
"R712B18RA8CK0","Gean Marcel de Souza Silvério","Melhor investimento  que eu fiz","Reviewed in Brazil 🇧🇷 on 15 November 2022","Charge 5 sua linda",5,"",0,"black","Single"
"R3PXHXMZ33WBIY","Somnath Nandi","You can lean on or try to sleep on your JBL charge 5 with your cheek and can feel the shock by touching one of the edges/speakers. So amazing ♥️Sorry it's battery is too annoying, when battery is low and try to listen music when changing it really really really gonna disappoin you badly.Stay cause . My return period is over  now victimized","Reviewed in India 🇮🇳 on 22 April 2023","False",1,"",0,"black","Single"
"RE5AHPG5I9OOG","Cliente Amazon","La verdad es que tiene una potencia más que suficiente para cualquier actividad que te puedas imaginar .los bajos suenan bien no distorsiona ni aún a altos volúmenes . Lo he comprado para regalo y yo he usado altavoces de este tipo siempre pero estos están un paso por encima de lo que había usado yo . Son un poco caros . Posiblemente el modelo anterior sea más que suficiente y esté a mejor precio","Reviewed in Spain 🇪🇸 on 27 December 2021","Sonido bestial",5,"",0,"black","Single"
"R2W7PC64UBQ0BX","Chelu","Gran calidad de sonido, tiene muchisima potencia, y no es muy aparatoso, de facil transporte.","Reviewed in Spain 🇪🇸 on 12 September 2022","Compra perfecta",5,"",0,"black","Single"
"R28IHU1DKRFVS3","Mrs J Elkington","Upgraded from my old reliable Charge 2, which has been used at home and carted around in a suitcase for many years!  Straight out of the box and ready for use as soon as delivered, connected via Bluetooth to phone easily & immediately, no faffing about.  Sound is brilliant and clear, full volume is ""full on"" so beware!! Feels robust enough but looks stylish and well made. Can't wait to cart this one around as much as its predecessor!  Bonus that you can charge your phone and play music whilst out and about away from electrical plugs. Just might be tempted to purchase another to use x 2 at home!! Quality product well worth its money.","Reviewed in the United Kingdom 🇬🇧 on 10 March 2021","Highly Recommend!!",5,"","17","black","Single"
"R2G1DR990OGQOT","Garandeau alexis","Après plusieurs vidéo, avis sur le produit et comparaisons d’autres ! JBL et Harman c’est vraiment du bon boulot, de bonne basse, facile de connexion, le son est très bon sur tous style de musique ! Je recommande fortement !","Reviewed in France 🇫🇷 on 8 July 2022","Je recommande ! JBL Charge 5",5,"",0,"black","Single"
"R30PPOAFWA4Y0V","MESQUITA SILVA CERQUEIRA","Produto muito bom. Excelente qualidade sonora e bom acabamento.","Reviewed in Brazil 🇧🇷 on 3 November 2022","Caixa JBL Charge 5",5,"",0,"black","Single"
"RQK3E5P0O0PL1","Marcos","Muito bom, recomendo¹","Reviewed in Brazil 🇧🇷 on 25 November 2022","Produto 100% original",5,"",0,"black","Single"
"R34I58PPYBCUAN","Jagdish Jalandhara","Battery decreased with in 30 minutes after fully charged.","Reviewed in India 🇮🇳 on 31 May 2023","Battery decreased very fast",1,"",0,"black","Single"
"R1NYI2E5BZF1SB","Agence Paulo Cruz","Estou completamente abismado com a excelente qualidade de som... Sem falar da qualidade em geral da coluna.É sem dúvida uma excelente compra.JBL no seu melhor!","Reviewed in Spain 🇪🇸 on 19 July 2022","Impressionante",5,"",0,"black","Single"
"R2ZYUDMDH5L2A1","Tommaso","Suono molto fedele(considerando che è una cassa portatile) a parità di prezzo a mio avviso non ha eguali, sopravvissuta a innumerevoli intemperie senza mai arrendersi ! Consiglio a tutti","Reviewed in Italy 🇮🇹 on 6 August 2022","Ottimo",5,"",0,"black","Single"
"R205DMEPHGQPZY","Gianluca","Rimango veramente soddisfatto e allo stesso tempo sbalordito della qualita di questa cassa. La consiglio viviamente. Ha un suono eccezionale, con una bella presenza di bassi e una pulizia del suono. Anche il design mi ha favorevolmente stupito. Solo il prezzo lo trovo un tantino alto per il resto non posso che parlarne bene e consigliarla. Devo testare ancora bene la durata della batteria in quanto al momento non ne faccio un uso eccessivo ma comunque dubito che ha 20 ore di autonomia...temo si scarichi molto ma molto prima.","Reviewed in Italy 🇮🇹 on 6 September 2021","JBL Charge 5",5,"",0,"black","Single"
"R30QBB26YCQLFR","Alessandro Floris","Ottimo","Reviewed in Italy 🇮🇹 on 1 July 2022","Ottimo",4,"",0,"black","Single"
"RUH52JYZTYNUR","J J.","It is a decent machine and also giving a neat Sound. No negative impacts. I ordered on 09th Feb and got it on 10th Feb. Very prompt and quick delivery. Thanks","Reviewed in India 🇮🇳 on 11 February 2022","JBL BT Speaker - Good Machine",4,"",0,"black","Single"
"R3I1E99I42B6LI","Igor","Muy buena calidad de construcción y de sonido.","Reviewed in Spain 🇪🇸 on 11 October 2022","Muy bueno",5,"",0,"black","Single"
"R385Y3IGCLDOA","Derek nixon","Very pleased with this product, I use it all the time!","Reviewed in the United Kingdom 🇬🇧 on 22 August 2022","Great quality sound",5,"",0,"black","Single"
"R12JJL199631BK","jacques royere","Une qualité de son énorme pour un prix très abordable,.Je recommande vivement","Reviewed in France 🇫🇷 on 22 September 2022","De la balle",5,"",1,"black","Single"
"R2TIZUYY1U0GD3","Gilmar Vieira Santos","Gostei de tudo!","Reviewed in Brazil 🇧🇷 on 22 November 2022","Amei minha jbl tudo de bom muito satisfeito",5,"",0,"black","Single"
"RYC2XYSYGS9YC","Carlos","Buena calidad del producto, suena muy bien y se ve robusto. La batería dura mucho.No he probado lo de resistencia al agua por si acaso 😝 pero está bien saberlo por si se me olvida un día en el jardín y llueve o se le cae una cerveza encima","Reviewed in Spain 🇪🇸 on 19 April 2022","Buena calidad",5,"",0,"black","Single"
"RG39OEMID4GAY","dange_d","Really impressed with the overall build quality and strong audio performance , I’ve bought it for my Camper van for sounds when touring and it fits neatly into overhead storage, has great battery life and is rechargeable via USB C. Highly recommended","Reviewed in the United Kingdom 🇬🇧 on 3 May 2022","Great little Bluetooth speaker",5,"",0,"black","Single"
"R1RP04II5JHZ3H","Emerson Luiuz de Oliveira","Produto TOP DEMAIS! cumpre com tudo oque promete. Qualidade de som impecável!!!!!","Reviewed in Brazil 🇧🇷 on 25 October 2022","CHARGE 5",5,"",1,"black","Single"
"R12XBO792PRNGX","Manju jose","Product is good","Reviewed in the United Kingdom 🇬🇧 on 17 September 2022","Very good",5,"",0,"black","Single"
"R27TC8P6AVCI1Q","Ximo","Me a gustado mucho, la potencia y la durabilidad de la batería","Reviewed in Spain 🇪🇸 on 16 September 2022","Es una pasada",5,"",0,"black","Single"
"RLQ6NAQ8T4I2J","yasmine prutentino","Lo uso tutti i giorni e veramente eccezionale in tutto. Sono molto soddisfatta del mio acquisto.","Reviewed in Italy 🇮🇹 on 14 September 2022","Ottimo prodotto",5,"https://m.media-amazon.com/images/I/61cGatIPesL.jpg",0,"black","Single"
"R27H9QZY7N48Q2","simon collings","Absolutely brilliant. Amazing value for money...my Bose broke and would not charge. Read great reviews so decided to buy. Amazing sound quality for a small ish speaker. For what I use it for I'm so chuffed with the build and sound quality. Thinking of buying another.","Reviewed in the United Kingdom 🇬🇧 on 15 April 2022","Best Speaker for the money",5,"https://m.media-amazon.com/images/I/61pxaxj5i3L.jpg
https://m.media-amazon.com/images/I/71AdlYbiceL.jpg
https://m.media-amazon.com/images/I/71odWSjATdL.jpg",0,"black","Single"
"R3VXQ0ZFRQBM8N","Amazon Customer","I work in a loud atmosphere and have to have it at full blast and lasts a solid 5 hours, quite happy with that.At 70% volume it can go 8-9 hours.50% and lower you can get a full days worth and more, had it a couple months and there’s no deterioration in the battery.","Reviewed in the United Kingdom 🇬🇧 on 21 February 2022","Worth the money",5,"",1,"black","Single"
"R28SJ8QZF8VBR0","Juan López Aparicio","Para uso en casa.","Reviewed in Spain 🇪🇸 on 27 May 2022","Perfecto ha cumplido mis espectativas",4,"",0,"black","Single"
"R134QNWP1RY4O2","Jesus","Suena espectacular, tiene buen rango de frecuencias desde agudos, medios y graves.Muy buena construcción.Como detalle tiene un usb para cargar el móvil.","Reviewed in Spain 🇪🇸 on 23 July 2022","De los mejores",5,"",0,"black","Single"
"R1W7UBH41A10I2","Cliente Amazon","Calidad de sonido y una estética muy buena","Reviewed in Spain 🇪🇸 on 5 October 2022","Estética y sonido",5,"",0,"black","Single"
"R3RI377KNB5Z1W","IPGS Energy Srl","Ottimo prodotto portatile","Reviewed in Italy 🇮🇹 on 11 June 2022","Ottimo",4,"",0,"black","Single"
"R1154A3C6XRBZV","Akshat Gupta","The sound quality is amazing. Crisp highs and mids with deep bass that's impressive for a speaker this size. Volume levels are great as well. Fills moderately sized room at about 50-60% volume. Anything louder gets me a noise complaint from the neighbours. Very satisfied.JBL just needs to update the app with an adjustable EQ to cover all bases. The app in its current state is rather useless.","Reviewed in India 🇮🇳 on 27 February 2022","Awesome!!!!!!!!!!!!!!!!!!!!!!!!!",5,"","2","black","Single"
"R3AUH4Y5MFBSS9","n  a","buen altavoz, buen material, resistente, duravildad, buen sonido . precio bueno","Reviewed in Spain 🇪🇸 on 15 September 2022","JBL charge 5",5,"",0,"black","Single"
"R3AW40DJ4X4NFI","Hiadar","Good sound quality _ battery life and bluetooth Conection make this a must have","Reviewed in the United Kingdom 🇬🇧 on 6 August 2022","Portability",5,"",0,"black","Single"
"RRV1D4GGWAZ34","Haren Krishnadasan","JBL Charge 5 is a good buy on sale. Sound quality is good with good base and solid clarity. I wish it an audio input jack and 360° sound, but is front firing only. That aside, a very good Bluetooth speaker with great battery life.","Reviewed in Australia 🇦🇺 on 17 August 2022","Good balance of sound quality vs cost",5,"",0,"black","Single"
"R3JMHML5KSV7G2","Pat Doran","I have a Bowers and Wilkins Zeppelin and was a bit wary of buying this however, I’m most certainly impressed by the sound of it a what it is intended for which is our future holiday.No your not going to receive a concert type of mega sound but you will receive clear music from this unit, so well worth the money.","Reviewed in the United Kingdom 🇬🇧 on 31 December 2021","A Must Buy Product",5,"",1,"black","Single"
"R1FTQQE0OYA3SV","philippe MANGUIN","bonne enceinte qui fait son job !","Reviewed in France 🇫🇷 on 4 October 2022","tres bien",5,"",0,"black","Single"
"R3TCT8KYUDVMMU","Simone Di Stefano","Qualità del suono potente e con bassi fenomenali per un prezzo così.vale tutti i soldi spesi","Reviewed in Italy 🇮🇹 on 4 September 2022","Una bomba! Super!",5,"",0,"black","Single"
"RJUD3CQXCFA66","Barbara","Ancora una volta JBL rilascia un prodotto di qualità ineccepibile e di bellissimo design urban.Rispetto a Bose Soundtouch mini non cìè confronto. JBL suona in maniera piu' profonda, con dinamica e suono qualitativamente superiore.L'APP fornisce  il boost dei bassi.poche funzioni ma molto semplici da usare.Molto valida","Reviewed in Italy 🇮🇹 on 6 May 2022","Semplicemente perfetta",5,"",1,"black","Single"
"R34WBQPMIH48DY","Roberto","Affermare che è una bomba è dire poco! Super cassa","Reviewed in Italy 🇮🇹 on 1 October 2022","Atomica!",5,"",0,"black","Single"
"R2VM0CU7ABZLQB","Marius Pirvan","Muy bueno , recomendo se escuchea muy bien y claro","Reviewed in Spain 🇪🇸 on 15 September 2022","muy bueno,",5,"",0,"black","Single"
"R12DTXFP15AJF","Manu Sharma","Enjoy every moment when i listen to this great speaker.","Reviewed in India 🇮🇳 on 28 October 2022","Super Sound and Great Buy.",5,"",0,"black","Single"
"RKE27JOU2WXC7","Tof_25","Une excellente enceinte.Très bon son avec des graves comme on aime.On peut l'utiliser toute la journée sans aucun besoin de rechargeIndicateur du niveau de charge. C'est topLe petit son au démarrage et l'autre à l'arrêt peuvent être un peu gonflants mais ça à le mérite de bien annoncer l'état de de l'enceinte . Dans tous les cas, elle s'éteint automatiquement sans utilisation prolongée. Je trouve le rapport qualité prix excellent.D'autres enceintes de marque reconnues sont beaucoup moins puissantes et beaucoup plus chères","Reviewed in France 🇫🇷 on 1 September 2021","son puissant et qualité des basses",5,"",1,"black","Single"
"R3CMSMKN9Y2M2F","Malcolm Rosher","It was a birthday present and very well received indeed. Looks and 'feels' great","Reviewed in the United Kingdom 🇬🇧 on 2 August 2022","Great looking speaker",5,"",0,"black","Single"
"RTE9Y8A83WA7L","Marcos Bona","Produto de ótima qualidade e entrega antes do combinado...","Reviewed in Brazil 🇧🇷 on 26 October 2022","Durabilidade...",5,"",1,"black","Single"
"R3L75VPWXE374A","Talita",,"Reviewed in Brazil 🇧🇷 on 19 November 2022","Boa d+. Amei. Super indico!!! Chegou em 3 dias. Perfeito. Obrigada Amazon",5,"https://m.media-amazon.com/images/I/61Tt26MXuJL.jpg
https://m.media-amazon.com/images/I/71A8g36Y1uL.jpg",0,"black","Single"
"RTACLDDXP1TPI","Luca","amazing sound, worth every penny","Reviewed in the United Kingdom 🇬🇧 on 25 August 2022","amazing",5,"",0,"black","Single"
"R3707YX5LD2M0Q","Diego Nogueira ","A perfeição em audio","Reviewed in Brazil 🇧🇷 on 9 November 2022","Perfeita",5,"https://m.media-amazon.com/images/I/71yXa+GyINL.jpg",0,"black","Single"
"R231XAELI4BRQH","sergi magallon","Si buscas calidad y sentir profundidad en los graves este es ideal. Si instalas la aplicación del altavoz y ajustas el ecualizador a tu gusto, ya es perfecto.","Reviewed in Spain 🇪🇸 on 23 June 2022","Calidad",5,"",0,"black","Single"
"R2P4WPOH5VZ9ZH","Zoraida","Se lo compré a mi niña y es una pasada como suena,la capacidad de batería...todo.Es genial,la verdad.","Reviewed in Spain 🇪🇸 on 8 August 2022","La calidad de sonido.",5,"",0,"black","Single"
"R1W62FCB534GGT","Becaste","La cassa funziona veramente bene. Ottima la qualità del suono e la facilità di utilizzo. Unica pecca ? Manca il tasto per saltare indietro tra le tracce","Reviewed in Italy 🇮🇹 on 22 July 2022","Più di quello che mi aspettavo",5,"",0,"black","Single"
"R2UH8WQEE6DNUD","Laëtitia","Superbe enceinte bluetooth design qualité du son robuste.. ..la première pour moi et je vais en offrir d'autres.Je regrette simplement le fait qu'on m'ait envoyé un produit déjà ouvert( le câble USB c était abimé) et le matériau en dessous qui adhère l'était aussi..alors qu'il était indiqué""état neuf"" c'est inadmissible vu le prix...mais c'était pour un cadeau d'anniversaire à offrir dès le lendemain j'ai dû la garder  faute de temps.J'hésite à recommander via Amazon ce genre d'article .Bien cordialement.","Reviewed in France 🇫🇷 on 2 October 2021","Super mais enceinte pas en état neuf boite déjà ouverte",5,"","5","black","Single"
"R1IW372AXE2ITI","jose marcelo","Suenan excelente..","Reviewed in Spain 🇪🇸 on 15 October 2022","Muy buenos",5,"",0,"black","Single"
"R20IO6MGXMPICX","Nishant Kumar","Before buying this speaker I read lot of reviews but I don't know who the people gave 1or 2 star. Sound quality much more better than this price segment speaker so don't think anything before purchasing charge 5.  Nothing in this speaker can disappoint youbut I want to see this in long term use.","Reviewed in India 🇮🇳 on 3 April 2022","It has astonishing sound in quality.",5,"https://m.media-amazon.com/images/I/71Ay13ki+1L.jpg",1,"black","Single"
"R1LYXE5R7EX5Y3","Saúl Aguilara","calidad de sonido y con la app puedes ecualizar mejor el audio. bonito empaque","Reviewed in Spain 🇪🇸 on 23 August 2022","Calidad de sonido",5,"",0,"black","Single"
"RTRNV6ZDJE97H","Susana Penteado","otimo","Reviewed in Brazil 🇧🇷 on 18 November 2022","caixa jbl",5,"",0,"black","Single"
"R3IH2LFBVFOLJD","carlos eduardo","Produto de excelente qualidade. A entrega foi extremamente rápida. Comprei num dia e chegou no outro.","Reviewed in Brazil 🇧🇷 on 22 September 2022","Produto top!",5,"",0,"black","Single"
"R1HNXJHM66AGKE","Nu****","Sounds amazing. I have a boombox too and this one for its size delivers amazing sound","Reviewed in Australia 🇦🇺 on 2 November 2022","Great",5,"",0,"black","Single"
"R257WKU1WMG47W","Rav","Worth the money, great sound, decent bass and very good volume","Reviewed in the United Kingdom 🇬🇧 on 30 July 2022","Solid",5,"",0,"black","Single"
"R1FU9R4QN25C5E","Hs","It's good, but the only turn off is the better life which is totally not 20 hours as it proclaims","Reviewed in India 🇮🇳 on 10 August 2022","It's good but battery life is misleading.",3,"",1,"black","Single"
"R2Q1DWM80YT1EB","Andres Andrade","lo adquirí como reemplazo de mi inmaculado JBL Charge 3 y la verdad fue un salto impresionante de calidad de sonido, la calidad del producto a nivel materiales sigue siendo excepcional! muy lindo equipo, buenas prestaciones. también seria un buen salto de calidad del Charge 4 al 5... ya que probé de un amigo y también se nota la diferencia. espectacular!","Reviewed in Spain 🇪🇸 on 8 January 2022","Excelente performance y sonido",5,"https://m.media-amazon.com/images/I/616EdifuJzL.jpg",1,"black","Single"
"R1V8NQVH6LW8VR","Juan Cruz LLaryora","Questo prodotto lo uso per lavorare con coreografie e veramente ha un volume e qualità di suono eccezionale. Sicuramente la cassa migliore che ho comprato finora.","Reviewed in Italy 🇮🇹 on 11 July 2022","Qualità del suono eccellente e trasportabile dove sia. Volume perfetto per spazi all'aperto",5,"",1,"black","Single"
"RLEFVFDZO0GF2","pietro","Ottimo e potente","Reviewed in Italy 🇮🇹 on 13 October 2022","Ottimo e potente",5,"",0,"black","Single"
"R2M5CNUQECY4NA","elisa","Ras","Reviewed in France 🇫🇷 on 14 December 2022","Ras",3,"",0,"black","Single"
"R15QOC6JTMCYYU","Luigi L.","JBL Charge 5 Speaker è sempilicemente spettacolare . Suono nitido, bassi eccezionali, connessione Bluetooth eccellente. Che dire è un apparecchio che una volta acceso ti scordi di tutti gli altri. Connesso alla TV si ha quasi un effetto sourrand , collegato al mio Eco Flex praticamente porti le potenzialità di alexia in ogni angolo della casa. Compratelo assolutamente .","Reviewed in Italy 🇮🇹 on 1 March 2022","JBL non sbaglia",5,"",0,"black","Single"
"R2ZSSYIMTK39F8","Federico","Bassi profondi jbl è il top,batteria sotto le aspettative ad alti volumi però riesce a coprire l'utilizzo per almeno 4 ore, così piccola così potente","Reviewed in Italy 🇮🇹 on 9 July 2022","JBL top",5,"",0,"black","Single"
"R2H5TPOVM69Z0","Bartomeu Frau","Es el tamaño ideal para escuchar a un volumen alto y poder transportarlo comodamente.","Reviewed in Spain 🇪🇸 on 14 August 2022","Buen sonido",5,"",1,"black","Single"
"R3N664QJU25KL2","JOSE ENRIQUE GONZALEZ SANCHES","Quien tenga algún producto jbl sabra que es de extrañada calidad el audio y sus materiales","Reviewed in Spain 🇪🇸 on 4 August 2022","Jbl no falla",5,"",0,"black","Single"
"R20F8X5CCXYPT6","Didier. C","niveau qualité audio on est à la limite de la hifi.Côté pratique on ne peut pas mieux faire.Et autonomie 20h c'est que du bonheur!","Reviewed in France 🇫🇷 on 23 July 2022","plus qu'une simple enceinte",5,"",0,"black","Single"
"R3CC9M4HAE7KCK","Criss","JBL la mejor marca de sonido","Reviewed in Spain 🇪🇸 on 12 September 2022","Muy bien producto",5,"",0,"black","Single"
"RP033SZYEPNQ1","Amazon Customer"," Its a Bass Heavy speaker but manages to maintain all the highs and mids and doesn't distorte the sound.Not muffled mids as Charge 3 and Bass is deep kickinHave attatched a song which has low bass and mid bass.","Reviewed in India 🇮🇳 on 3 July 2022","Great Speaker for its Size",5,"","3","black","Single"
"R1K9W0NM0G6TO4","Guilherme","Ótimo produto.","Reviewed in Brazil 🇧🇷 on 10 November 2022","JBL Charge 5",5,"",0,"black","Single"
"RULN5Y92BY8JI","Antonio","Suena perfecto. Recomiendo","Reviewed in Spain 🇪🇸 on 2 October 2022","Sonido espectacular",5,"",0,"black","Single"
"R29ZU8YOZ45T4T","Simon Glyn-Davies","Great sound and highly portable… Bluetooth been a bit of a faf to connect sometimesSounds best just over half volumeNice and reassuringly heavy which probably contributes to the decent overall sound… So…. GOOD product.","Reviewed in the United Kingdom 🇬🇧 on 12 April 2022","Lot of sound for small box",5,"",0,"black","Single"
"R1TJ46NTUBYY40","Mario Tinta Chavez","Me ha gustado la apariencia física que es hermoso, es pequeño y tiene una potencia espectacular casi comparable al jbl xtreme… la batería dura bastante y se carga rápidamente, apenas se distorsiona al máximo volumen … su tamaño lo hace transportable, en contra que no tiene usb para poner pendrive y que no sirve como manos libres para hablar con el teléfono.","Reviewed in Spain 🇪🇸 on 30 December 2021","Impresionante potencia en un altavoz de lujo con sonido excelente",5,"","3","black","Single"
"RQM7LKF50KARV","Paul Barman","Fair price for such a good product 👏","Reviewed in the United Kingdom 🇬🇧 on 30 July 2022","Value for money, good quality excellent sound quality",5,"",0,"black","Single"
"R3UL8ZTWQLXJQR","Marcelo","Bom demais, até para usá-la conectada a TV ela é boa, gostei demais.","Reviewed in Brazil 🇧🇷 on 22 September 2022","Qualidade é  tudo",5,"",0,"black","Single"
"R34BDD0QRV15F1","BONIZEC Lionel","Contrairement à certains commentaires, je trouve le son de cette enceinte extrêmement moyen. Un manque de clarté et de brillance, compressée dans les médiums bas, sans doute pour avoir voulu privilégier le spectre grave. C'est peut-être dû aussi aux musiques que j'écoute et le résultat est certainement différent sur des musiques électroniques. En tous cas, pour du métal, du rock, du jazz et du classique, à mes oreilles, ça le fait pas...","Reviewed in France 🇫🇷 on 20 June 2022","Pas satisfait de la bête",3,"",0,"black","Single"
"R1NV8NMOWD0XL0","Israel","Me ha gustado el sonido y la autonomía de la batería. Recomendaría su compra.","Reviewed in Spain 🇪🇸 on 30 July 2022","Sonido sorprendente y buena autonomía de bateria",5,"",0,"black","Single"
"RLOIK65V5EJKW","jean charles huet","J’ai reçu l’enceinte à temps. Le produit est celui que je désirais sauf que….j’imagine pas à ce point ce détails à propos des basses. C’est réellement un problème, n’écoutez pas de rap et de musique avec des basses. Ça grésille vraiment dans les oreilles. Ne l’achetez pas si vous aimez la musique. Keep your money!","Reviewed in France 🇫🇷 on 28 July 2022","Les basses sont devenu un problème",3,"",1,"black","Single"
"R22V2HB4DIIPEO","Cris","Excelente dura mucho buena calidad de sonido muy bien 👌","Reviewed in Spain 🇪🇸 on 15 August 2022","Calidad de audio",5,"",0,"black","Single"
"R3C4U5G3P2AAUA","Kelly Pavanelli Aranda","Perfeita !","Reviewed in Brazil 🇧🇷 on 6 November 2022","Sul real de boa ,som limpinho .Vale cada centavo investido",5,"https://m.media-amazon.com/images/I/71c+qaXbZyL.jpg
https://m.media-amazon.com/images/I/71yIo+9mnJL.jpg",0,"black","Single"
"RAYJ25L6K7G32","NICOLAS HENRIQUE FRATASSI","Produto original, som de muita qualidade, autura muito boa (ainda mais com o equalizador), bateria dura muito, nenhum defeito além da entrada para carregar estar exposta. Recomendo muito.Obs: eu pedi a caixa preta, e veio cinza, mais achei mt bonita a cor.","Reviewed in Brazil 🇧🇷 on 1 May 2022","JBL Charge 5",5,"https://m.media-amazon.com/images/I/81lNvAMvnaL.jpg",0,"black","Single"
"ROT08P7CID3P0","Alba Valls Plasencia","super guays ,de coña,petan con mucha calidad y super comodos.me pille 2 uno para mi hijo e hija","Reviewed in Spain 🇪🇸 on 17 July 2022","de fabula",5,"",0,"black","Single"
"R3BJFJTPTGXPBV","Leonardo de Abreu","A caixa é top demais, porém, ela tem dois pontos um pouco chatos:1º) p quem gosta de grave é bom, mas ela ""perde"" praticamente todo o grave quando chega ao máximo de volume;2º) a USB para carregar fica exposta, com isso, tem q tomar atenção dobrada na hora de carregar caso tenha entrado água no local da carga.","Reviewed in Brazil 🇧🇷 on 11 January 2022","Vale a pena...maaas...",5,"",1,"black","Single"
"R9TPS7M7GG1O9","MIGUEL ANGEL JIMENEZ RODRIGUEZ","Sonido espectacular","Reviewed in Spain 🇪🇸 on 26 September 2022","Calidad espectacular",5,"https://m.media-amazon.com/images/I/81evxYKvXcL.jpg",0,"black","Single"
"R2OAR1FG9R4SUI","JUAN BENITO MAGLIERI","Buon Suono.Qualità JBL come sempre buona.Non e piaciuto che un prodotto cosi non porta un carica batteria, manca sulla confessione.","Reviewed in Italy 🇮🇹 on 10 July 2022","Bene",5,"",0,"black","Single"
"RF5JIXTK5CCYL","Igor Limaverde","Bateria descarrega rápido, após descarregar não aguenta nem 10 min ligada diretamente na energia. É necessário aguardar que a caixa carregue novamente para utilizá-la e caso queira a cada tempo que ela carregar vai durar …. Exemplo 20 min carregando após descarregar, mesmo que continue ligada a tomada ela vai desligar 20mins após ser ligada.","Reviewed in Brazil 🇧🇷 on 8 November 2022","Bateria descarrega rápido, após descarregar não aguenta nem 10 min ligada diretamente na energia.",3,"","2","black","Single"
"R1NO4MLDID4IUD","Valdagua","Top , som espectacular , resistente a água, bateria boa. Espectáculo","Reviewed in Spain 🇪🇸 on 8 August 2022","Top",5,"",0,"black","Single"
"R13KIH0DF53XQV","João",,"Reviewed in Spain 🇪🇸 on 24 September 2022","Best of all",5,"https://m.media-amazon.com/images/I/71mB0UEWOLL.jpg",0,"black","Single"
"R9UGRB5CKXB9I","Bombarolo","Ragazzi c’è poco da dire JBL non ne sbaglia una. Ho sempre avuto la linea charge 3 4 e adesso la 5 mi sono sempre trovato benissimo ma con questa il cambiamento è stato netto. Qualità del sound da brivido potente molto piu pulito con dei bassi strepitosi non ci sono davvero parole per descrivere la perfezione di questa cassa. La batteria dura davvero tanto 20h stimate per l’uso mio personale una settimana. Per me è il giusto compromesso fra dimensioni e potenza JBL contiua cosi! 🔊🙌 amazon top come sempre 👍","Reviewed in Italy 🇮🇹 on 25 April 2021","JBL 🙌🔊",5,"https://m.media-amazon.com/images/I/91suNV-RKoL.jpg","12","black","Single"
"R2JGHWXYHCYIRP","JOSE TORRE RUIZ","Es el segundo altavoz que tengo de esta marca y es genial. Suena perfecto, unos bajos increíbles. No es demasiado grande, viene conmigo a todos los rincones de la casa, incluso el baño cuando me ducho. Excelente.","Reviewed in Spain 🇪🇸 on 8 April 2022","Es un cañón.",5,"",0,"black","Single"
